device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id,elevation,gw_elevation,delta_elevation,terrain_type,distance_3d,log_distance_3d,fspl,elevation_angle,slope,roughness,terrain_mean,terrain_std,terrain_min,terrain_max,terrain_range,obstruction_ratio,max_obstruction,mean_obstruction,fresnel_obstruction_ratio,min_fresnel_clearance,mean_fresnel_clearance,forest_ratio,water_ratio,residential_ratio,unknown_ratio
node01,16.07401,108.152495,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:36.028+00:00,921400000,125000,7,679.0546348756335,2.831904717830504,0.0058199999999999,-0.0019249999999999,1.8902255028491048,11,13.0,7.0,-7.5,unknown,679.0960514876227,2.83193120532741,88.36758826488142,-0.0110436440852591,1.1671537229025075,1.2367699866992246,11.695652173913045,3.531655389765611,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.218713484980584,1.028145194862948,0.0,0.0,0.0,1.0
node01,16.074002999999998,108.152481,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:21.030+00:00,921400000,125000,7,678.7679737767078,2.831721342867536,0.0058129999999962,-0.0019390000000072,1.8927533008410704,11,13.0,7.0,-7.5,unknown,678.8094078789255,2.8317478527404973,88.36392121314316,-0.0110483071503438,1.1671537229025075,1.2367699866992246,11.652173913043478,3.509102395474969,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-4.217252013097842,1.072790014694761,0.0,0.0,0.0,1.0
node01,16.074038,108.152561,ac1f09fffe0fd629,16.06819,108.15442,-105,5.2,2025-11-24T18:48:06.032+00:00,921400000,125000,7,679.9289600724359,2.8324635393823794,0.0058480000000002,-0.001858999999996,1.8785808769482817,11,14.0,7.0,-6.5,unknown,679.9600287849162,2.832483383605699,88.37863183044719,-0.0095590942727351,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.904987296887855,1.437632152280504,0.0,0.0,0.0,1.0
node01,16.073958,108.15257800000002,ac1f09fffe0fd629,16.06819,108.15442,-104,5.5,2025-11-24T18:47:36.037+00:00,921400000,125000,7,670.8913396653712,2.8266521857351385,0.0057679999999997,-0.0018419999999821,1.8799078383738663,11,13.0,7.0,-7.5,unknown,670.9332601965687,2.8266793217041544,88.2625505924163,-0.0111779935106413,1.1671537229025075,1.2367699866992246,11.956521739130435,3.617328594774172,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.176973478544042,0.8005928485177314,0.0,0.0,0.0,1.0
node01,16.073940999999998,108.15259300000002,ac1f09fffe0fd629,16.06819,108.15442,-105,5.0,2025-11-24T18:47:21.039+00:00,921400000,125000,7,668.614727576337,2.825175938566288,0.0057509999999965,-0.0018269999999773,1.8783968822501336,11,13.0,7.0,-7.5,unknown,668.6567908366588,2.8252032596325085,88.23302935098337,-0.0112160462600613,1.1671537229025075,1.2367699866992246,12.0,3.683098884269108,7.0,19.0,12.0,0.0,-1.5,0.0,0.6521739130434783,-4.165287634922718,0.7664423248211247,0.0,0.0,0.0,1.0
node01,16.073881,108.152523,ac1f09fffe0fd629,16.06819,108.15442,-105,4.8,2025-11-24T18:47:06.041+00:00,921400000,125000,7,664.4798302961942,2.822481802849845,0.0056909999999987,-0.0018969999999995,1.892546881191539,11,13.0,7.0,-7.5,unknown,664.5221552893922,2.8225094649770623,88.17915345787446,-0.0112858262330556,1.1671537229025075,1.2367699866992246,11.565217391304348,3.3469790006813445,7.0,18.0,11.0,0.0,-1.5,0.0,0.4782608695652174,-4.144012222475149,1.2182071439577138,0.0,0.0,0.0,1.0
node01,16.073856,108.15258599999996,ac1f09fffe0fd629,16.06819,108.15442,-105,4.8,2025-11-24T18:46:51.043+00:00,921400000,125000,7,659.8025186765288,2.81941396905296,0.0056659999999979,-0.0018340000000449,1.8838385202014707,11,13.0,7.0,-7.5,unknown,659.8451436904655,2.8194420247361216,88.11780465305566,-0.0113658138043797,1.1671537229025075,1.2367699866992246,11.590909090909092,3.575918075493988,7.0,19.0,12.0,0.0,-1.5,0.0,0.5,-3.90696054459918,1.227097397154547,0.0,0.0,0.0,1.0
node01,16.074086,108.15256000000002,ac1f09fffe0fd629,16.06818,108.15443,-105,4.5,2025-11-24T18:46:36.046+00:00,921400000,125000,7,686.4407000432724,2.836603025540218,0.0059059999999995,-0.0018699999999824,1.8774367386302528,11,14.0,7.0,-6.5,unknown,686.471474043822,2.8366224950720342,88.4614140597739,-0.0094684280417892,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.9380819166878993,1.4112157526317444,0.0,0.0,0.0,1.0
node01,16.074058,108.152558,ac1f09fffe0fd629,16.06818,108.15443,-105,4.8,2025-11-24T18:46:21.048+00:00,921400000,125000,7,683.5251670892553,2.834754509725742,0.0058779999999991,-0.0018720000000058,1.879115924271652,11,14.0,7.0,-6.5,unknown,683.556072348417,2.8347741456963496,88.42444707226021,-0.0095088089438205,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.9232837966644496,1.4230277346080182,0.0,0.0,0.0,1.0
node01,16.074018000000002,108.15255000000002,ac1f09fffe0fd629,16.06817,108.15443,-105,4.2,2025-11-24T18:45:51.052+00:00,921400000,125000,7,680.5878579979598,2.832884196814561,0.0058480000000038,-0.0018799999999856,1.881838888494396,11,13.0,7.0,-7.5,unknown,680.6291813125933,2.8329105651114697,88.3871754605626,-0.011018770088353,1.1671537229025075,1.2367699866992246,11.73913043478261,3.4668290398694914,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.22652501818268,0.9784317034881568,0.0,0.0,0.0,1.0
node01,16.074023000000004,108.15261300000002,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:45:36.054+00:00,921400000,125000,7,679.1642754370291,2.8319748336130908,0.0058530000000054,-0.0018169999999884,1.8718025410552388,11,13.0,7.0,-7.5,unknown,679.205685363355,2.832001312559216,88.36899040951752,-0.0110418616221389,1.1671537229025075,1.2367699866992246,11.869565217391305,3.591104321200749,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.219272379155171,0.8537860374251833,0.0,0.0,0.0,1.0
node01,16.074028000000002,108.152608,ac1f09fffe0fd629,16.06817,108.15443,-106,4.5,2025-11-24T18:45:21.057+00:00,921400000,125000,7,679.8498603144568,2.832413012652688,0.0058580000000034,-0.0018220000000042,1.8723392795636136,11,14.0,7.0,-6.5,unknown,679.8809326415814,2.832432861493771,88.37762138820862,-0.0095602062930732,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.904584316197013,1.3075190321971462,0.0,0.0,0.0,1.0
node01,16.073985999999998,108.152601,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:45:06.059+00:00,921400000,125000,7,676.6570425905709,2.8303686062779856,0.0058259999999989,-0.0018290000000007,1.874990286752314,11,13.0,7.0,-7.5,unknown,676.6986059446389,2.8303952818016684,88.33686979436658,-0.0110827669250323,1.1671537229025075,1.2367699866992246,12.0,3.683098884269108,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.206480426491231,0.733561897389219,0.0,0.0,0.0,1.0
node01,16.074021000000002,108.152606,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:44:51.061+00:00,921400000,125000,7,680.2306807573189,2.8326562162222686,0.005861000000003,-0.0018239999999991,1.8725052510685067,11,13.0,7.0,-7.5,unknown,680.2720257687843,2.8326826122158275,88.38261640264976,-0.0110245546802364,1.1671537229025075,1.2367699866992246,11.869565217391305,3.591104321200749,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.224706042507439,0.8494488423301025,0.0,0.0,0.0,1.0
node01,16.073998,108.15264599999998,ac1f09fffe0fd629,16.06815,108.15443,-105,4.5,2025-11-24T18:44:36.063+00:00,921400000,125000,7,677.6312106004538,2.830993400686579,0.0058480000000002,-0.001784000000029,1.8668902606174689,11,13.0,7.0,-7.5,unknown,677.672714206376,2.831019999572197,88.34936414977714,-0.011066837505848,1.249304204270234,1.3362634470792052,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.211453461936331,0.7295923793050438,0.0,0.0,0.0,1.0
node01,16.074028000000002,108.152641,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:44:21.066+00:00,921400000,125000,7,680.9827680427582,2.83313612242875,0.0058780000000027,-0.0017890000000022,1.866243933640364,11,15.0,7.0,-5.5,unknown,681.0049782278959,2.8331502866690297,88.39196989171381,-0.0080761236678088,1.802534880323676,1.2749901960407384,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.592171961626791,1.7159572768144895,0.0,0.0,0.0,1.0
node01,16.074013,108.152516,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:44:06.068+00:00,921400000,125000,7,682.5204054588417,2.8341156401020977,0.0058530000000018,-0.0019239999999882,1.8883894345273304,11,13.0,7.0,-7.5,unknown,682.5616117741325,2.8341418592964462,88.41180134426214,-0.0109875768737762,1.1671537229025075,1.2367699866992246,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.236358522677751,0.9271042578792243,0.0,0.0,0.0,1.0
node01,16.074008,108.152536,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:43:51.070+00:00,921400000,125000,7,681.3491487298,2.83336971765255,0.0058480000000002,-0.0019039999999961,1.8855539881855925,11,13.0,7.0,-7.5,unknown,681.3904258755205,2.833396027061853,88.39688469957026,-0.0110064609910813,1.1671537229025075,1.2367699866992246,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.230400406873626,0.9318600752654432,0.0,0.0,0.0,1.0
node01,16.073963,108.152573,ac1f09fffe0fd629,16.06817,108.15443,-105,4.5,2025-11-24T18:43:36.072+00:00,921400000,125000,7,674.0194713069711,2.828672442765332,0.0057930000000006,-0.0018570000000011,1.8810065326463088,11,13.0,7.0,-7.5,unknown,674.0611972966022,2.8286993274577337,88.3029507074879,-0.0111261270501349,1.1671537229025075,1.2367699866992246,11.956521739130435,3.617328594774172,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.192997879051135,0.7878020393020726,0.0,0.0,0.0,1.0
node01,16.073954999999998,108.152585,ac1f09fffe0fd629,16.06817,108.15443,-105,4.5,2025-11-24T18:43:21.074+00:00,921400000,125000,7,672.7925670617366,2.8278811847787027,0.0057849999999994,-0.0018450000000029,1.8795267836436649,11,13.0,7.0,-7.5,unknown,672.8343691381418,2.827908167608241,88.28712751049804,-0.011146412453272,1.1671537229025075,1.2367699866992246,12.043478260869565,3.758795608095824,7.0,19.0,12.0,0.0,-1.5,0.0,0.6521739130434783,-4.186717289131834,0.7058587364589632,0.0,0.0,0.0,1.0
node01,16.073968,108.152595,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:43:06.077+00:00,921400000,125000,7,673.8631196413031,2.828571688194575,0.0057980000000021,-0.0018349999999998,1.8773106584514467,11,13.0,7.0,-7.5,unknown,673.9048553117192,2.82859858536338,88.3009358656008,-0.0111287080334482,1.1671537229025075,1.2367699866992246,12.043478260869565,3.758795608095824,7.0,19.0,12.0,0.0,-1.5,0.0,0.6521739130434783,-4.192197824317029,0.701484127878598,0.0,0.0,0.0,1.0
node01,16.074013,108.152528,ac1f09fffe0fd629,16.06817,108.15443,-105,4.8,2025-11-24T18:42:51.079+00:00,921400000,125000,7,680.7547275029175,2.832990665981596,0.0058430000000022,-0.0019020000000011,1.8854964087537112,11,13.0,7.0,-7.5,unknown,680.7960406888185,2.8330170213538546,88.38930458541031,-0.0110160696667392,1.1671537229025075,1.2367699866992246,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.227374661178519,0.9342752505416771,0.0,0.0,0.0,1.0
node01,16.074038,108.15258,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:42:36.081+00:00,921400000,125000,7,682.8409850882704,2.834319580198242,0.0058780000000027,-0.0018500000000045,1.8757141455731403,11,14.0,7.0,-6.5,unknown,682.8719213119833,2.834339255535846,88.41574926905014,-0.0095183349889991,1.534859094830451,1.385640646055102,11.826086956521738,3.4847765060024134,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.919806583386592,1.3823250141787666,0.0,0.0,0.0,1.0
node01,16.073940999999998,108.15246300000004,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:42:21.083+00:00,921400000,125000,7,676.3041874327698,2.8301420764292096,0.0057809999999989,-0.0019669999999649,1.898761197876312,11,13.0,7.0,-7.5,unknown,676.3457724707822,2.830168779793834,88.3323397542099,-0.011088548066675,1.1671537229025075,1.2367699866992246,11.652173913043478,3.433956972865761,7.0,18.0,11.0,0.0,-1.5,0.0,0.4782608695652174,-4.204678251261251,1.082826495541816,0.0,0.0,0.0,1.0
node01,16.074006,108.152503,ac1f09fffe0fd629,16.06816,108.15443,-105,4.8,2025-11-24T18:42:06.086+00:00,921400000,125000,7,681.8749539291997,2.833704738589363,0.0058460000000017,-0.0019270000000091,1.889207566607992,11,13.0,7.0,-7.5,unknown,681.9161992473475,2.8337310074415103,88.40358430716341,-0.0109979754362486,1.1671537229025075,1.2367699866992246,11.695652173913045,3.531655389765611,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.2330757807045,1.0166810914525168,0.0,0.0,0.0,1.0
node01,16.074026,108.15253800000002,ac1f09fffe0fd629,16.06816,108.15443,-105,5.0,2025-11-24T18:41:51.088+00:00,921400000,125000,7,682.8789362918596,2.834343716916242,0.005866000000001,-0.0018919999999837,1.88279860097038,11,13.0,7.0,-7.5,unknown,682.9201209739699,2.834369908587835,88.41636233008991,-0.0109818092437286,1.1671537229025075,1.2367699866992246,11.73913043478261,3.4668290398694914,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.238181326320103,0.969127541783092,0.0,0.0,0.0,1.0
node01,16.073976,108.152505,ac1f09fffe0fd629,16.06815,108.15443,-105,4.8,2025-11-24T18:41:36.090+00:00,921400000,125000,7,679.6905042240031,2.8323112025514745,0.0058259999999989,-0.0019249999999999,1.8899184277281549,11,13.0,7.0,-7.5,unknown,679.731882091961,2.832337640515,88.37571696863321,-0.011033314546574,1.1671537229025075,1.2367699866992246,11.782608695652174,3.611052137886281,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.221954209531167,0.938601899944462,0.0,0.0,0.0,1.0
node01,16.073963,108.152473,ac1f09fffe0fd629,16.06815,108.15443,-105,5.2,2025-11-24T18:41:21.092+00:00,921400000,125000,7,679.3575019134214,2.832098375531108,0.0058129999999998,-0.0019570000000044,1.8955371795590832,11,13.0,7.0,-7.5,unknown,679.3989000624334,2.8321248394177267,88.37146094668775,-0.0110387216749917,1.1671537229025075,1.2367699866992246,11.782608695652174,3.6469942566105686,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-4.220257243809699,0.9399564320393876,0.0,0.0,0.0,1.0
node01,16.073995,108.15248500000004,ac1f09fffe0fd629,16.06815,108.15443,-105,5.2,2025-11-24T18:41:06.094+00:00,921400000,125000,7,682.3522622809223,2.834008635754461,0.0058450000000007,-0.0019449999999636,1.8920335342084096,11,13.0,7.0,-7.5,unknown,682.3934787495353,2.83403486787133,88.40966151575981,-0.0109902838542117,1.1671537229025075,1.2367699866992246,11.695652173913045,3.5439450212721444,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-4.235503502424607,1.0147432638665888,0.0,0.0,0.0,1.0
node01,16.073995,108.152596,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:40:51.097+00:00,921400000,125000,7,678.8340191244195,2.831763598447948,0.0058450000000007,-0.0018340000000023,1.874840022190668,11,13.0,7.0,-7.5,unknown,678.8754491956627,2.83179010316306,88.36476622159441,-0.0110472324533773,1.1671537229025075,1.2367699866992246,11.956521739130435,3.641288124558279,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.217588756593633,0.7681733971602018,0.0,0.0,0.0,1.0
node01,16.073938000000002,108.152588,ac1f09fffe0fd629,16.06815,108.15444,-105,4.8,2025-11-24T18:40:36.099+00:00,921400000,125000,7,673.3309564669182,2.8282285816648964,0.0057880000000025,-0.0018519999999995,1.8804741954826945,11,13.0,7.0,-7.5,unknown,673.3727251208315,2.828255521363904,88.2940745856113,-0.0111375017249592,1.1671537229025075,1.2367699866992246,11.91304347826087,3.562034634480703,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.189474038445972,0.8340930589308223,0.0,0.0,0.0,1.0
node01,16.074013,108.152516,ac1f09fffe0fd629,16.06815,108.15444,-105,5.2,2025-11-24T18:40:21.101+00:00,921400000,125000,7,683.5807989935049,2.8347898553824007,0.0058630000000015,-0.0019239999999882,1.887883357369848,11,13.0,7.0,-7.5,unknown,683.621941392023,2.83481599330054,88.42528402434402,-0.0109705359963498,1.1671537229025075,1.2367699866992246,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.241748275952988,0.9228021121713386,0.0,0.0,0.0,1.0
node01,16.074051000000004,108.152453,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:40:06.103+00:00,921400000,125000,7,688.5963658640384,2.837964726342283,0.0058910000000054,-0.0019869999999997,1.89610739513817,11,14.0,7.0,-6.5,unknown,688.6270435302121,2.8379840741707447,88.4886456417481,-0.0094387913310888,1.534859094830451,1.385640646055102,11.565217391304348,3.3469790006813445,7.0,18.0,11.0,0.0,-1.5,0.0,0.4347826086956521,-3.94900304689398,1.6198897203888185,0.0,0.0,0.0,1.0
node01,16.074193,108.15242,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:39:51.106+00:00,921400000,125000,7,704.7055589041922,2.84800769734074,0.0060330000000021,-0.0020199999999874,1.8938888953945927,11,14.0,7.0,-6.5,unknown,704.7355353254652,2.848026170754636,88.68948757342594,-0.0092230565455265,1.534859094830451,1.385640646055102,11.875,3.370367190678191,7.0,18.0,11.0,0.0,-1.5,0.0,0.5833333333333334,-4.22827802470307,1.2309736245035146,0.0,0.0,0.0,1.0
node01,16.074154999999998,108.15237,ac1f09fffe0fd629,16.06816,108.15444,-105,5.0,2025-11-24T18:39:36.108+00:00,921400000,125000,7,702.3484754204085,2.8465526440407483,0.0059949999999986,-0.0020699999999891,1.903266989090884,11,14.0,7.0,-6.5,unknown,702.3785524383359,2.8465712416510467,88.66038899135415,-0.0092540047391845,1.534859094830451,1.385640646055102,11.541666666666666,3.148798271651513,7.0,17.0,10.0,0.0,-1.5,0.0,0.4166666666666667,-4.216616048410402,1.5737538708704342,0.0,0.0,0.0,1.0
node01,16.074056000000002,108.15246000000002,ac1f09fffe0fd629,16.06816,108.15444,-105,4.8,2025-11-24T18:39:21.110+00:00,921400000,125000,7,688.8952113860742,2.8381531659165664,0.0058960000000034,-0.0019799999999747,1.8947840139207288,11,14.0,7.0,-6.5,unknown,688.925875744745,2.838172496963084,88.49241409759489,-0.0094346973529119,1.534859094830451,1.385640646055102,11.565217391304348,3.3469790006813445,7.0,18.0,11.0,0.0,-1.5,0.0,0.4347826086956521,-3.950515721435007,1.6186822910406136,0.0,0.0,0.0,1.0
node01,16.074046000000003,108.15251099999998,ac1f09fffe0fd629,16.06816,108.15444,-104,4.8,2025-11-24T18:39:06.112+00:00,921400000,125000,7,686.1805991370169,2.8364384347827465,0.0058860000000038,-0.0019290000000182,1.887492551436028,11,14.0,7.0,-6.5,unknown,686.2113848021144,2.8364579190767856,88.45812253986892,-0.0094720165701314,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.936763023215185,1.4122685043261245,0.0,0.0,0.0,1.0
node01,16.074030999999998,108.15247599999998,ac1f09fffe0fd629,16.06816,108.15444,-105,5.2,2025-11-24T18:38:51.114+00:00,921400000,125000,7,685.7250923861819,2.836150041671108,0.005870999999999,-0.0019640000000151,1.8936195681196608,11,14.0,7.0,-6.5,unknown,685.7558985003612,2.8361695518582533,88.45235519549828,-0.0094783076067818,1.534859094830451,1.385640646055102,11.652173913043478,3.509102395474969,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.934452683130326,1.5445474195272142,0.0,0.0,0.0,1.0
node01,16.07399,108.152493,ac1f09fffe0fd629,16.06815,108.15443,-105,5.0,2025-11-24T18:38:36.117+00:00,921400000,125000,7,681.5626651735533,2.833505792508062,0.0058399999999991,-0.001936999999998,1.8910564161388288,11,13.0,7.0,-7.5,unknown,681.603929388965,2.833532085436792,88.39960586706906,-0.0110030136394716,1.1671537229025075,1.2367699866992246,11.782608695652174,3.611052137886281,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.23148693423927,0.9309928001224258,0.0,0.0,0.0,1.0
node01,16.073971,108.1525,ac1f09fffe0fd629,16.06815,108.15443,-104,5.5,2025-11-24T18:38:21.119+00:00,921400000,125000,7,679.3226076911685,2.832076068045967,0.0058210000000009,-0.0019300000000015,1.890948367625194,11,13.0,7.0,-7.5,unknown,679.3640079665166,2.832102534651189,88.37101485135699,-0.0110392885770358,1.1671537229025075,1.2367699866992246,11.826086956521738,3.667153545036442,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.220079400254112,0.896620127368979,0.0,0.0,0.0,1.0
node01,16.073980999999996,108.152573,ac1f09fffe0fd629,16.06815,108.15443,-104,5.8,2025-11-24T18:38:06.121+00:00,921400000,125000,7,678.058782813468,2.8312673457031923,0.005830999999997,-0.0018570000000011,1.8791109972390427,11,13.0,7.0,-7.5,unknown,678.1002602495311,2.831293911055838,88.35484237944998,-0.0110598603714853,1.1671537229025075,1.2367699866992246,11.91304347826087,3.562034634480703,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.213635048761337,0.8148075403702625,0.0,0.0,0.0,1.0
node01,16.073995,108.15251099999998,ac1f09fffe0fd629,16.06815,108.15443,-104,6.0,2025-11-24T18:37:51.123+00:00,921400000,125000,7,681.5112872791678,2.833473053072328,0.0058450000000007,-0.0019190000000293,1.8880234207359945,11,13.0,7.0,-7.5,unknown,681.5525546052252,2.8334993499653187,88.39895115763957,-0.0110038429692339,1.1671537229025075,1.2367699866992246,11.73913043478261,3.5657475745761174,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.231225501597937,0.9746797386917628,0.0,0.0,0.0,1.0
