lat,lon,rssi
16.049999999999997,108.10000000000001,-120.0
16.049999999999997,108.11000000000001,-116.89917270284595
16.049999999999997,108.12000000000002,-116.75539827702211
16.049999999999997,108.13000000000002,-120.0
16.049999999999997,108.14000000000003,-112.47095775091903
16.049999999999997,108.15000000000003,-115.0
16.049999999999997,108.16000000000004,-110.89831392889428
16.049999999999997,108.17000000000004,-112.10088381010272
16.049999999999997,108.18000000000005,-114.2872915256297
16.049999999999997,108.19000000000005,-113.94859772458904
16.049999999999997,108.20000000000006,-127.20520512820504
16.049999999999997,108.21000000000006,-126.52727960927953
16.049999999999997,108.22000000000007,-117.70494649252413
16.049999999999997,108.23000000000008,-132.0
